datetime,Global_active_power,Global_reactive_power,Global_intensity,Energy_kWh,hour,day_of_week,month,is_weekend,is_night,lag_1h,lag_24h,lag_168h,rolling_mean_24h,rolling_std_7d,is_holiday
2008-09-03 05:00:00,0.9222,0.0947,3.8767,0.9222,5,2,9,0,1,0.2742,0.2868,0.1375,0.9837,0.6634,0
2008-09-03 06:00:00,0.2696,0.0875,1.18,0.2696,6,2,9,0,1,0.9222,0.297,0.2087,0.9826,0.6632,0
2008-09-03 07:00:00,1.8464,0.1167,7.8833,1.8464,7,2,9,0,0,0.2696,1.1465,0.1872,1.0118,0.6705,0
2008-09-03 08:00:00,1.4543,0.1419,6.0433,1.4543,8,2,9,0,0,1.8464,1.0176,0.1689,1.03,0.6736,0
2008-09-03 09:00:00,1.4581,0.0737,6.0967,1.4581,9,2,9,0,0,1.4543,0.2784,0.1679,1.0791,0.6767,0
2008-09-03 10:00:00,1.096,0.1379,4.6867,1.096,10,2,9,0,0,1.4581,1.1412,0.1561,1.0772,0.6773,0
2008-09-03 11:00:00,1.6952,0.1315,7.29,1.6952,11,2,9,0,0,1.096,1.7313,0.1917,1.0757,0.6824,0
2008-09-03 12:00:00,0.8381,0.1088,3.6533,0.8381,12,2,9,0,0,1.6952,1.4822,0.1702,1.0489,0.682,0
2008-09-03 13:00:00,1.6603,0.1169,6.9467,1.6603,13,2,9,0,0,0.8381,1.1634,0.1999,1.0696,0.6866,0
2008-09-03 14:00:00,1.5569,0.0776,6.4433,1.5569,14,2,9,0,0,1.6603,0.8907,0.1341,1.0973,0.6899,0
2008-09-03 15:00:00,1.5076,0.0822,6.1733,1.5076,15,2,9,0,0,1.5569,0.3151,0.2105,1.147,0.6929,0
2008-09-03 16:00:00,0.3729,0.0879,1.6067,0.3729,16,2,9,0,0,1.5076,0.3233,0.1733,1.1491,0.6924,0
2008-09-03 17:00:00,0.2522,0.1296,1.18,0.2522,17,2,9,0,0,0.3729,1.6957,0.1923,1.089,0.6922,0
2008-09-03 18:00:00,0.3512,0.1364,1.6767,0.3512,18,2,9,0,0,0.2522,0.6755,0.1588,1.0754,0.6916,0
2008-09-03 19:00:00,0.7764,0.2841,3.5867,0.7764,19,2,9,0,0,0.3512,2.4148,0.2153,1.0072,0.6911,0
2008-09-03 20:00:00,2.9144,0.2642,12.42,2.9144,20,2,9,0,0,0.7764,1.833,0.1911,1.0522,0.7131,0
2008-09-03 21:00:00,1.8082,0.1478,7.6467,1.8082,21,2,9,0,0,2.9144,2.0965,0.1696,1.0402,0.7182,0
2008-09-03 22:00:00,0.6034,0.1083,2.5233,0.6034,22,2,9,0,0,1.8082,2.0563,0.2255,0.9797,0.7175,0
2008-09-03 23:00:00,0.3111,0.1382,1.4033,0.3111,23,2,9,0,0,0.6034,0.6822,0.1327,0.9642,0.7169,0
2008-09-04 00:00:00,0.2644,0.0824,1.15,0.2644,0,3,9,0,1,0.3111,0.3116,0.2064,0.9623,0.7167,0
2008-09-04 01:00:00,0.7377,0.0992,3.1067,0.7377,1,3,9,0,1,0.2644,0.3104,0.223,0.9801,0.7161,0
2008-09-04 02:00:00,0.3641,0.0885,1.6033,0.3641,2,3,9,0,1,0.7377,0.2651,0.1399,0.9842,0.7153,0
2008-09-04 03:00:00,0.2923,0.1219,1.33,0.2923,3,3,9,0,1,0.3641,0.2855,0.2191,0.9845,0.7151,0
2008-09-04 04:00:00,0.261,0.076,1.15,0.261,4,3,9,0,1,0.2923,0.2742,0.1632,0.9839,0.7148,0
2008-09-04 05:00:00,0.2481,0.1026,1.08,0.2481,5,3,9,0,1,0.261,0.9222,0.172,0.9558,0.7145,0
2008-09-04 06:00:00,0.2668,0.0611,1.19,0.2668,6,3,9,0,1,0.2481,0.2696,0.1686,0.9557,0.7141,0
2008-09-04 07:00:00,0.7753,0.1368,3.3733,0.7753,7,3,9,0,0,0.2668,1.8464,0.2342,0.9111,0.7136,0
2008-09-04 08:00:00,1.3856,0.1034,5.7767,1.3856,8,3,9,0,0,0.7753,1.4543,0.147,0.9082,0.7148,0
2008-09-04 09:00:00,1.3097,0.0643,5.43,1.3097,9,3,9,0,0,1.3856,1.4581,0.2051,0.902,0.7159,0
2008-09-04 10:00:00,1.1338,0.0727,4.76,1.1338,10,3,9,0,0,1.3097,1.096,0.2001,0.9036,0.7159,0
2008-09-04 11:00:00,1.2304,0.117,5.19,1.2304,11,3,9,0,0,1.1338,1.6952,0.1463,0.8842,0.7162,0
2008-09-04 12:00:00,1.2798,0.0568,5.3733,1.2798,12,3,9,0,0,1.2304,0.8381,0.229,0.9026,0.717,0
2008-09-04 13:00:00,1.405,0.1475,5.8533,1.405,13,3,9,0,0,1.2798,1.6603,0.1538,0.892,0.7181,0
2008-09-04 14:00:00,0.7649,0.1011,3.43,0.7649,14,3,9,0,0,1.405,1.5569,0.1955,0.859,0.7171,0
2008-09-04 15:00:00,0.4405,0.0735,2.18,0.4405,15,3,9,0,0,0.7649,1.5076,0.1591,0.8146,0.7162,0
2008-09-04 16:00:00,0.4019,0.0993,1.8633,0.4019,16,3,9,0,0,0.4405,0.3729,0.1963,0.8158,0.7156,0
2008-09-04 17:00:00,0.2299,0.0817,1.0233,0.2299,17,3,9,0,0,0.4019,0.2522,0.1802,0.8148,0.7154,0
2008-09-04 18:00:00,0.2634,0.0685,1.15,0.2634,18,3,9,0,0,0.2299,0.3512,0.1941,0.8112,0.7151,0
2008-09-04 19:00:00,1.4519,0.2224,6.3333,1.4519,19,3,9,0,0,0.2634,0.7764,0.2147,0.8393,0.7166,0
2008-09-04 20:00:00,1.5702,0.2087,6.87,1.5702,20,3,9,0,0,1.4519,2.9144,0.1461,0.7833,0.7185,0
2008-09-04 21:00:00,2.8183,0.1064,11.98,2.8183,21,3,9,0,0,1.5702,1.8082,0.211,0.8254,0.7358,0
2008-09-04 22:00:00,1.1868,0.1385,4.99,1.1868,22,3,9,0,0,2.8183,0.6034,0.1618,0.8497,0.7355,0
2008-09-04 23:00:00,0.3386,0.101,1.5267,0.3386,23,3,9,0,0,1.1868,0.3111,0.204,0.8508,0.735,0
2008-09-05 00:00:00,0.2709,0.1012,1.18,0.2709,0,4,9,0,1,0.3386,0.2644,0.1622,0.8511,0.7345,0
2008-09-05 01:00:00,0.2687,0.1007,1.2067,0.2687,1,4,9,0,1,0.2709,0.7377,0.1854,0.8316,0.7342,0
2008-09-05 02:00:00,0.1986,0.0524,0.8367,0.1986,2,4,9,0,1,0.2687,0.3641,0.2014,0.8247,0.7342,0
2008-09-05 03:00:00,0.2848,0.1203,1.3033,0.2848,3,4,9,0,1,0.1986,0.2923,0.1804,0.8244,0.7338,0
2008-09-05 04:00:00,0.2852,0.1173,1.2767,0.2852,4,4,9,0,1,0.2848,0.261,0.1963,0.8254,0.7334,0
2008-09-05 05:00:00,0.2063,0.0598,0.8767,0.2063,5,4,9,0,1,0.2852,0.2481,0.1546,0.8236,0.7332,0
2008-09-05 06:00:00,1.13,0.0794,4.78,1.13,6,4,9,0,1,0.2063,0.2668,0.218,0.8596,0.7328,0
2008-09-05 07:00:00,2.4724,0.1288,10.48,2.4724,7,4,9,0,0,1.13,0.7753,0.1358,0.9303,0.7435,0
2008-09-05 08:00:00,1.3082,0.0688,5.39,1.3082,8,4,9,0,0,2.4724,1.3856,0.225,0.9271,0.7437,0
2008-09-05 09:00:00,1.3401,0.1282,5.57,1.3401,9,4,9,0,0,1.3082,1.3097,0.1748,0.9284,0.7437,0
2008-09-05 10:00:00,0.7798,0.1092,3.3733,0.7798,10,4,9,0,0,1.3401,1.1338,0.1724,0.9136,0.7423,0
2008-09-05 11:00:00,0.2393,0.0755,1.0833,0.2393,11,4,9,0,0,0.7798,1.2304,0.16,0.8723,0.742,0
2008-09-05 12:00:00,0.2178,0.0987,1.0467,0.2178,12,4,9,0,0,0.2393,1.2798,0.2132,0.8281,0.7419,0
2008-09-05 13:00:00,0.2417,0.078,1.0667,0.2417,13,4,9,0,0,0.2178,1.405,0.1427,0.7796,0.7415,0
2008-09-05 14:00:00,0.2788,0.1284,1.3067,0.2788,14,4,9,0,0,0.2417,0.7649,0.2229,0.7593,0.7413,0
2008-09-05 15:00:00,0.2371,0.1228,1.0667,0.2371,15,4,9,0,0,0.2788,0.4405,0.1527,0.7509,0.7409,0
2008-09-05 16:00:00,0.236,0.0668,1.0467,0.236,16,4,9,0,0,0.2371,0.4019,0.1852,0.744,0.7406,0
2008-09-05 17:00:00,0.2591,0.0979,1.1433,0.2591,17,4,9,0,0,0.236,0.2299,0.1661,0.7452,0.7402,0
2008-09-05 18:00:00,0.2286,0.1075,1.02,0.2286,18,4,9,0,0,0.2591,0.2634,0.223,0.7437,0.7402,0
2008-09-05 19:00:00,1.4015,0.1128,5.9533,1.4015,19,4,9,0,0,0.2286,1.4519,0.1523,0.7416,0.7403,0
2008-09-05 20:00:00,1.2952,0.1399,5.49,1.2952,20,4,9,0,0,1.4015,1.5702,0.2132,0.7302,0.7401,0
2008-09-05 21:00:00,0.7189,0.1283,3.07,0.7189,21,4,9,0,0,1.2952,2.8183,0.2176,0.6427,0.7388,0
2008-09-05 22:00:00,0.3766,0.1116,1.6667,0.3766,22,4,9,0,0,0.7189,1.1868,0.1873,0.6089,0.7381,0
2008-09-05 23:00:00,0.2904,0.1197,1.3,0.2904,23,4,9,0,0,0.3766,0.3386,0.2174,0.6069,0.7378,0
2008-09-06 00:00:00,0.265,0.0948,1.16,0.265,0,5,9,1,1,0.2904,0.2709,0.1741,0.6067,0.7373,0
2008-09-06 01:00:00,0.2119,0.0726,0.9167,0.2119,1,5,9,1,1,0.265,0.2687,0.1927,0.6043,0.7373,0
2008-09-06 02:00:00,0.2768,0.1111,1.21,0.2768,2,5,9,1,1,0.2119,0.1986,0.155,0.6076,0.7367,0
2008-09-06 03:00:00,0.706,0.0801,2.9733,0.706,3,5,9,1,1,0.2768,0.2848,0.2068,0.6251,0.7354,0
2008-09-06 04:00:00,0.5025,0.0744,2.13,0.5025,4,5,9,1,1,0.706,0.2852,0.1469,0.6342,0.734,0
2008-09-06 05:00:00,0.2641,0.0974,1.1767,0.2641,5,5,9,1,1,0.5025,0.2063,0.2234,0.6366,0.7338,0
2008-09-06 06:00:00,0.3285,0.0748,1.4133,0.3285,6,5,9,1,1,0.2641,1.13,0.2069,0.6032,0.7333,0
2008-09-06 07:00:00,2.1204,0.1273,9.0133,2.1204,7,5,9,1,0,0.3285,2.4724,0.1395,0.5885,0.7387,0
2008-09-06 08:00:00,1.7373,0.101,7.1767,1.7373,8,5,9,1,0,2.1204,1.3082,0.2155,0.6064,0.7408,0
2008-09-06 09:00:00,1.2192,0.0858,5.0967,1.2192,9,5,9,1,0,1.7373,1.3401,0.1573,0.6014,0.7397,0
2008-09-06 10:00:00,2.5823,0.2241,10.9833,2.5823,10,5,9,1,0,1.2192,0.7798,0.214,0.6765,0.7506,0
2008-09-06 11:00:00,2.5646,0.2843,11.0867,2.5646,11,5,9,1,0,2.5823,0.2393,0.1766,0.7733,0.7607,0
2008-09-06 12:00:00,0.3723,0.2178,1.8133,0.3723,12,5,9,1,0,2.5646,0.2178,0.1809,0.7798,0.7598,0
2008-09-06 13:00:00,1.6587,0.2952,7.0833,1.6587,13,5,9,1,0,0.3723,0.2417,0.1596,0.8388,0.7605,0
2008-09-06 14:00:00,1.3926,0.2582,6.0867,1.3926,14,5,9,1,0,1.6587,0.2788,0.2139,0.8852,0.76,0
2008-09-06 15:00:00,2.2193,0.2698,9.5267,2.2193,15,5,9,1,0,1.3926,0.2371,0.1403,0.9678,0.765,0
2008-09-06 16:00:00,1.965,0.1682,8.2667,1.965,16,5,9,1,0,2.2193,0.236,0.2301,1.0399,0.768,0
2008-09-06 17:00:00,0.5992,0.1439,2.69,0.5992,17,5,9,1,0,1.965,0.2591,0.1679,1.054,0.7663,0
2008-09-06 18:00:00,1.3012,0.1935,5.6033,1.3012,18,5,9,1,0,0.5992,0.2286,0.1821,1.0987,0.765,0
2008-09-06 19:00:00,2.5352,0.3605,10.8433,2.5352,19,5,9,1,0,1.3012,1.4015,0.2319,1.146,0.7736,0
2008-09-06 20:00:00,1.8154,0.1557,7.6333,1.8154,20,5,9,1,0,2.5352,1.2952,0.1823,1.1676,0.7747,0
2008-09-06 21:00:00,1.453,0.174,6.11,1.453,21,5,9,1,0,1.8154,0.7189,0.2058,1.1982,0.7738,0
2008-09-06 22:00:00,1.472,0.1885,6.0967,1.472,22,5,9,1,0,1.453,0.3766,0.2099,1.2439,0.7729,0
2008-09-06 23:00:00,1.5805,0.1185,6.4967,1.5805,23,5,9,1,0,1.472,0.2904,0.1937,1.2976,0.7724,0
2008-09-07 00:00:00,0.4956,0.1045,2.0667,0.4956,0,6,9,1,1,1.5805,0.265,0.1911,1.3072,0.771,0
2008-09-07 01:00:00,0.3477,0.1168,1.51,0.3477,1,6,9,1,1,0.4956,0.2119,0.1633,1.3129,0.77,0
2008-09-07 02:00:00,0.3059,0.1278,1.35,0.3059,2,6,9,1,1,0.3477,0.2768,0.2306,1.3141,0.7696,0
2008-09-07 03:00:00,0.2997,0.1151,1.3367,0.2997,3,6,9,1,1,0.3059,0.706,0.2058,1.2972,0.7691,0
2008-09-07 04:00:00,0.2891,0.1057,1.2367,0.2891,4,6,9,1,1,0.2997,0.5025,0.1844,1.2883,0.7685,0
2008-09-07 05:00:00,0.2647,0.1245,1.17,0.2647,5,6,9,1,1,0.2891,0.2641,0.221,1.2883,0.7683,0
2008-09-07 06:00:00,0.2878,0.1052,1.2533,0.2878,6,6,9,1,1,0.2647,0.3285,0.1879,1.2866,0.7677,0
2008-09-07 07:00:00,0.2841,0.0967,1.22,0.2841,7,6,9,1,0,0.2878,2.1204,0.1686,1.2101,0.7671,0
2008-09-07 08:00:00,0.5449,0.1517,2.48,0.5449,8,6,9,1,0,0.2841,1.7373,0.2113,1.1604,0.7656,0
2008-09-07 09:00:00,1.1453,0.1006,4.7567,1.1453,9,6,9,1,0,0.5449,1.2192,0.1541,1.1573,0.7632,0
2008-09-07 10:00:00,0.466,0.1265,2.1767,0.466,10,6,9,1,0,1.1453,2.5823,0.2286,1.0692,0.7621,0
2008-09-07 11:00:00,0.3678,0.0721,1.5933,0.3678,11,6,9,1,0,0.466,2.5646,0.2133,0.9776,0.7613,0
2008-09-07 12:00:00,1.4976,0.2075,6.28,1.4976,12,6,9,1,0,0.3678,0.3723,0.1436,1.0245,0.7598,0
2008-09-07 13:00:00,1.4237,0.1672,6.1167,1.4237,13,6,9,1,0,1.4976,1.6587,0.2087,1.0147,0.7583,0
2008-09-07 14:00:00,1.0262,0.1128,4.4667,1.0262,14,6,9,1,0,1.4237,1.3926,1.6119,0.9995,0.7567,0
2008-09-07 15:00:00,1.7499,0.123,7.3867,1.7499,15,6,9,1,0,1.0262,2.2193,2.4019,0.9799,0.7509,0
2008-09-07 16:00:00,3.0475,0.1628,12.9433,3.0475,16,6,9,1,0,1.7499,1.965,2.1426,1.025,0.7626,0
2008-09-07 17:00:00,0.5566,0.1009,2.3733,0.5566,17,6,9,1,0,3.0475,0.5992,2.888,1.0232,0.7486,0
2008-09-07 18:00:00,0.5375,0.0958,2.39,0.5375,18,6,9,1,0,0.5566,1.3012,2.5722,0.9914,0.7387,0
2008-09-07 19:00:00,1.4088,0.1701,5.9533,1.4088,19,6,9,1,0,0.5375,2.5352,2.6431,0.9445,0.7278,0
2008-09-07 20:00:00,2.3802,0.1651,10.2633,2.3802,20,6,9,1,0,1.4088,1.8154,1.638,0.968,0.7343,0
2008-09-07 21:00:00,2.4531,0.0684,10.3733,2.4531,21,6,9,1,0,2.3802,1.453,3.1787,1.0097,0.7231,0
2008-09-07 22:00:00,1.3853,0.0978,5.8467,1.3853,22,6,9,1,0,2.4531,1.472,1.8065,1.0061,0.7208,0
2008-09-07 23:00:00,0.3127,0.122,1.3967,0.3127,23,6,9,1,0,1.3853,1.5805,1.4578,0.9532,0.7212,0
2008-09-08 00:00:00,0.311,0.1258,1.3933,0.311,0,0,9,0,1,0.3127,0.4956,0.8931,0.9455,0.7228,0
2008-09-08 01:00:00,0.2983,0.1161,1.35,0.2983,1,0,9,0,1,0.311,0.3477,0.3024,0.9435,0.7228,0
2008-09-08 02:00:00,0.2574,0.0716,1.1033,0.2574,2,0,9,0,1,0.2983,0.3059,0.3482,0.9415,0.7233,0
2008-09-08 03:00:00,0.2909,0.1229,1.2967,0.2909,3,0,9,0,1,0.2574,0.2997,0.3079,0.9411,0.7234,0
2008-09-08 04:00:00,0.2816,0.1112,1.2533,0.2816,4,0,9,0,1,0.2909,0.2891,0.2268,0.9408,0.7231,0
2008-09-08 05:00:00,0.2718,0.0935,1.2167,0.2718,5,0,9,0,1,0.2816,0.2647,0.2732,0.9411,0.7231,0
2008-09-08 06:00:00,1.8398,0.0785,7.76,1.8398,6,0,9,0,1,0.2718,0.2878,0.2988,1.0058,0.7249,0
2008-09-08 07:00:00,1.8353,0.101,7.65,1.8353,7,0,9,0,0,1.8398,0.2841,1.8507,1.0704,0.7247,0
2008-09-08 08:00:00,1.3485,0.1053,5.5633,1.3485,8,0,9,0,0,1.8353,0.5449,1.8691,1.1039,0.7218,0
2008-09-08 09:00:00,1.2951,0.0505,5.36,1.2951,9,0,9,0,0,1.3485,1.1453,1.351,1.1101,0.7216,0
2008-09-08 10:00:00,1.3153,0.0834,5.4933,1.3153,10,0,9,0,0,1.2951,0.466,1.9789,1.1455,0.7177,0
2008-09-08 11:00:00,1.3125,0.0797,5.47,1.3125,11,0,9,0,0,1.3153,0.3678,1.6985,1.1849,0.7158,0
2008-09-08 12:00:00,0.9296,0.0631,3.8733,0.9296,12,0,9,0,0,1.3125,1.4976,1.584,1.1612,0.714,0
2008-09-08 13:00:00,0.2776,0.1084,1.2233,0.2776,13,0,9,0,0,0.9296,1.4237,1.2028,1.1134,0.7153,0
2008-09-08 14:00:00,0.2686,0.0963,1.1967,0.2686,14,0,9,0,0,0.2776,1.0262,0.4389,1.0819,0.7161,0
2008-09-08 15:00:00,0.2686,0.1003,1.1867,0.2686,15,0,9,0,0,0.2686,1.7499,0.4705,1.0201,0.7171,0
2008-09-08 16:00:00,0.2569,0.0817,1.1133,0.2569,16,0,9,0,0,0.2686,3.0475,0.4177,0.9039,0.7178,0
2008-09-08 17:00:00,0.2861,0.1189,1.2667,0.2861,17,0,9,0,0,0.2569,0.5566,0.4374,0.8926,0.7185,0
2008-09-08 18:00:00,0.2896,0.1166,1.2933,0.2896,18,0,9,0,0,0.2861,0.5375,0.2486,0.8823,0.7183,0
2008-09-08 19:00:00,0.3712,0.1611,1.7,0.3712,19,0,9,0,0,0.2896,1.4088,0.2811,0.839,0.7179,0
2008-09-08 20:00:00,2.4365,0.1581,10.2833,2.4365,20,0,9,0,0,0.3712,2.3802,0.2781,0.8414,0.7257,0
2008-09-08 21:00:00,3.0553,0.1797,12.93,3.0553,21,0,9,0,0,2.4365,2.4531,0.9952,0.8665,0.7441,0
2008-09-08 22:00:00,2.0529,0.1978,8.63,2.0529,22,0,9,0,0,3.0553,1.3853,2.0432,0.8943,0.7442,0
2008-09-08 23:00:00,0.6717,0.1548,2.8733,0.6717,23,0,9,0,0,2.0529,0.3127,0.9958,0.9093,0.7445,0
2008-09-09 00:00:00,0.9536,0.1014,3.9867,0.9536,0,1,9,0,1,0.6717,0.311,0.3555,0.936,0.7431,0
2008-09-09 01:00:00,0.5699,0.0991,2.45,0.5699,1,1,9,0,1,0.9536,0.2983,0.2772,0.9473,0.7419,0
2008-09-09 02:00:00,0.2673,0.075,1.1767,0.2673,2,1,9,0,1,0.5699,0.2574,0.3327,0.9478,0.7422,0
2008-09-09 03:00:00,0.2899,0.1038,1.3067,0.2899,3,1,9,0,1,0.2673,0.2909,0.3014,0.9477,0.7423,0
2008-09-09 04:00:00,0.2515,0.0982,1.1333,0.2515,4,1,9,0,1,0.2899,0.2816,0.275,0.9465,0.7424,0
2008-09-09 05:00:00,0.2853,0.1018,1.2833,0.2853,5,1,9,0,1,0.2515,0.2718,0.2868,0.947,0.7424,0
2008-09-09 06:00:00,0.6409,0.0659,2.73,0.6409,6,1,9,0,1,0.2853,1.8398,0.297,0.8971,0.7411,0
2008-09-09 07:00:00,2.3127,0.1081,9.75,2.3127,7,1,9,0,0,0.6409,1.8353,1.1465,0.917,0.7485,0
2008-09-09 08:00:00,1.323,0.1096,5.53,1.323,8,1,9,0,0,2.3127,1.3485,1.0176,0.9159,0.749,0
2008-09-09 09:00:00,2.0601,0.2706,8.8,2.0601,9,1,9,0,0,1.323,1.2951,0.2784,0.9478,0.752,0
2008-09-09 10:00:00,1.197,0.2604,5.2767,1.197,10,1,9,0,0,2.0601,1.3153,1.1412,0.9428,0.7521,0
2008-09-09 11:00:00,0.7142,0.1973,3.2333,0.7142,11,1,9,0,0,1.197,1.3125,1.7313,0.9179,0.75,0
2008-09-09 12:00:00,1.1236,0.2621,4.9967,1.1236,12,1,9,0,0,0.7142,0.9296,1.4822,0.926,0.749,0
2008-09-09 13:00:00,1.2729,0.0891,5.3667,1.2729,13,1,9,0,0,1.1236,0.2776,1.1634,0.9675,0.7492,0
2008-09-09 14:00:00,0.3755,0.1218,1.6933,0.3755,14,1,9,0,0,1.2729,0.2686,0.8907,0.9719,0.7505,0
2008-09-09 15:00:00,0.3213,0.1155,1.4633,0.3213,15,1,9,0,0,0.3755,0.2686,0.3151,0.9741,0.7505,0
2008-09-09 16:00:00,0.2895,0.0728,1.3,0.2895,16,1,9,0,0,0.3213,0.2569,0.3233,0.9755,0.7507,0
2008-09-09 17:00:00,0.3441,0.0984,1.5367,0.3441,17,1,9,0,0,0.2895,0.2861,1.6957,0.9779,0.7499,0
2008-09-09 18:00:00,0.2946,0.1123,1.3167,0.2946,18,1,9,0,0,0.3441,0.2896,0.6755,0.9781,0.7513,0
2008-09-09 19:00:00,0.813,0.1595,3.59,0.813,19,1,9,0,0,0.2946,0.3712,2.4148,0.9965,0.7426,0
2008-09-09 20:00:00,0.9425,0.134,3.9867,0.9425,20,1,9,0,0,0.813,2.4365,1.833,0.9343,0.7393,0
2008-09-09 21:00:00,1.5914,0.0661,6.63,1.5914,21,1,9,0,0,0.9425,3.0553,2.0965,0.8733,0.7355,0
2008-09-09 22:00:00,0.7345,0.0839,3.0433,0.7345,22,1,9,0,0,1.5914,2.0529,2.0563,0.8183,0.7303,0
2008-09-09 23:00:00,0.3594,0.1044,1.5667,0.3594,23,1,9,0,0,0.7345,0.6717,0.6822,0.8053,0.7314,0
2008-09-10 00:00:00,0.3648,0.0949,1.61,0.3648,0,2,9,0,1,0.3594,0.9536,0.3116,0.7808,0.7311,0
2008-09-10 01:00:00,0.2661,0.0888,1.19,0.2661,1,2,9,0,1,0.3648,0.5699,0.3104,0.7681,0.7313,0
2008-09-10 02:00:00,0.2609,0.0839,1.1767,0.2609,2,2,9,0,1,0.2661,0.2673,0.2651,0.7679,0.7314,0
2008-09-10 03:00:00,0.2816,0.11,1.2767,0.2816,3,2,9,0,1,0.2609,0.2899,0.2855,0.7675,0.7314,0
2008-09-10 04:00:00,0.2753,0.0998,1.1967,0.2753,4,2,9,0,1,0.2816,0.2515,0.2742,0.7685,0.7314,0
2008-09-10 05:00:00,0.2615,0.075,1.14,0.2615,5,2,9,0,1,0.2753,0.2853,0.9222,0.7675,0.7331,0
2008-09-10 06:00:00,0.5988,0.0803,2.54,0.5988,6,2,9,0,1,0.2615,0.6409,0.2696,0.7658,0.7318,0
2008-09-10 07:00:00,2.3115,0.1351,9.7967,2.3115,7,2,9,0,0,0.5988,2.3127,1.8464,0.7657,0.7362,0
2008-09-10 08:00:00,2.0248,0.1163,8.4867,2.0248,8,2,9,0,0,2.3115,1.323,1.4543,0.795,0.7401,0
2008-09-10 09:00:00,1.8791,0.0826,7.9167,1.8791,9,2,9,0,0,2.0248,2.0601,1.4581,0.7874,0.7426,0
2008-09-10 10:00:00,1.7242,0.1276,7.31,1.7242,10,2,9,0,0,1.8791,1.197,1.096,0.8094,0.7451,0
2008-09-10 11:00:00,1.5514,0.1174,6.56,1.5514,11,2,9,0,0,1.7242,0.7142,1.6952,0.8443,0.7443,0
2008-09-10 12:00:00,1.6319,0.1555,6.96,1.6319,12,2,9,0,0,1.5514,1.1236,0.8381,0.8654,0.7463,0
2008-09-10 13:00:00,1.0633,0.0756,4.4633,1.0633,13,2,9,0,0,1.6319,1.2729,1.6603,0.8567,0.7442,0
2008-09-10 14:00:00,0.487,0.1414,2.22,0.487,14,2,9,0,0,1.0633,0.3755,1.5569,0.8614,0.7433,0
2008-09-10 15:00:00,0.2867,0.1268,1.3067,0.2867,15,2,9,0,0,0.487,0.3213,1.5076,0.8599,0.7434,0
2008-09-10 16:00:00,0.2746,0.1136,1.2833,0.2746,16,2,9,0,0,0.2867,0.2895,0.3729,0.8593,0.7439,0
2008-09-10 17:00:00,0.3088,0.1579,1.4633,0.3088,17,2,9,0,0,0.2746,0.3441,0.2522,0.8578,0.7436,0
2008-09-10 18:00:00,0.3185,0.1283,1.4533,0.3185,18,2,9,0,0,0.3088,0.2946,0.3512,0.8588,0.7438,0
2008-09-10 19:00:00,0.4048,0.1145,1.7833,0.4048,19,2,9,0,0,0.3185,0.813,0.7764,0.8418,0.7447,0
2008-09-10 20:00:00,0.8129,0.1318,3.3767,0.8129,20,2,9,0,0,0.4048,0.9425,2.9144,0.8364,0.7283,0
2008-09-10 21:00:00,2.218,0.1955,9.38,2.218,21,2,9,0,0,0.8129,1.5914,1.8082,0.8625,0.732,0
2008-09-10 22:00:00,1.7659,0.1316,7.3533,1.7659,22,2,9,0,0,2.218,0.7345,0.6034,0.9055,0.7347,0
2008-09-10 23:00:00,0.3069,0.0898,1.3367,0.3069,23,2,9,0,0,1.7659,0.3594,0.3111,0.9033,0.7347,0
2008-09-11 00:00:00,0.2901,0.1016,1.32,0.2901,0,3,9,0,1,0.3069,0.3648,0.2644,0.9002,0.7346,0
2008-09-11 01:00:00,0.2731,0.1004,1.2233,0.2731,1,3,9,0,1,0.2901,0.2661,0.7377,0.9005,0.7361,0
2008-09-11 02:00:00,0.2612,0.0826,1.1733,0.2612,2,3,9,0,1,0.2731,0.2609,0.3641,0.9005,0.7366,0
2008-09-11 03:00:00,0.2875,0.1176,1.3333,0.2875,3,3,9,0,1,0.2612,0.2816,0.2923,0.9007,0.7366,0
2008-09-11 04:00:00,0.2836,0.103,1.23,0.2836,4,3,9,0,1,0.2875,0.2753,0.261,0.9011,0.7365,0
2008-09-11 05:00:00,0.2789,0.1013,1.2733,0.2789,5,3,9,0,1,0.2836,0.2615,0.2481,0.9018,0.7364,0
2008-09-11 06:00:00,0.6822,0.0642,2.9533,0.6822,6,3,9,0,1,0.2789,0.5988,0.2668,0.9053,0.7349,0
2008-09-11 07:00:00,1.8146,0.1183,7.5633,1.8146,7,3,9,0,0,0.6822,2.3115,0.7753,0.8846,0.7382,0
2008-09-11 08:00:00,1.4208,0.1938,5.9467,1.4208,8,3,9,0,0,1.8146,2.0248,1.3856,0.8594,0.7383,0
2008-09-11 09:00:00,1.2413,0.2685,5.3,1.2413,9,3,9,0,0,1.4208,1.8791,1.3097,0.8328,0.7381,0
2008-09-11 10:00:00,1.4188,0.2831,6.0233,1.4188,10,3,9,0,0,1.2413,1.7242,1.1338,0.8201,0.739,0
2008-09-11 11:00:00,0.5162,0.2077,2.5367,0.5162,11,3,9,0,0,1.4188,1.5514,1.2304,0.777,0.7392,0
2008-09-11 12:00:00,0.2968,0.1296,1.3867,0.2968,12,3,9,0,0,0.5162,1.6319,1.2798,0.7214,0.7401,0
2008-09-11 13:00:00,0.7636,0.172,3.3933,0.7636,13,3,9,0,0,0.2968,1.0633,1.405,0.7089,0.7391,0
